Net Income to Total Assets,Operating Profit Rate,Pre-tax Net Interest Rate,After-tax Net Interest Rate,Net Profit Rate,Current Ratio,Quick Ratio,Cash Ratio,Working Capital to Total Assets,Total debt/Total net worth,Debt ratio %,Net worth to Assets,Long-term liability to Assets,Total Asset Turnover,Inventory Turnover Rate,Receivables Turnover Rate,Fixed Assets Turnover Rate,Revenue Growth Rate,Net Income Growth Rate,Total Asset Growth Rate,Total Assets,Total Revenue,Total Employees,Research and development expense rate,Marketing Expense Rate,Administrative Expense Rate,Bankrupt,Risk_Score,Risk_Level
-0.0562028130271584,-0.0869716394240645,-0.1222157512881749,0.0601142296564775,0.08137838319024,3.3718076742426653,2.282048591076045,3.1016506763573815,0.3090475534565697,7.022430474210511,28.285004521683213,0.4581915419006795,0.0354005619607533,1.41372665155334,1.4859685530963702,1.755204721137263,1.2475504078207773,0.1876707768519092,-0.1408885573914354,0.2656006847743475,259513.41131899785,3484115.4106389983,26.74321974143382,0.0228857208514994,0.0236854218935453,0.0522440593263844,0,0.51,MEDIUM
0.0475383485692625,-0.1186673913915093,-0.0744135442884783,0.032301505334325,0.0214650645412242,0.5771062056462424,1.0043094663349024,0.4258366239531851,-0.1942238734389336,7.022430474210511,60.4725033554422,0.5118013740006245,-0.0053967411912766,1.3577879760242535,2.884747469311144,2.930289683711134,1.6252436776907715,-0.0072101159855416,0.5592078310701154,0.191411851858548,41662078.97154082,1407906.9272858324,12.537122960474832,0.005776845036796,0.017375341966029,0.0756411493885647,0,0.7000000000000001,HIGH
-0.2699966022789876,-0.1439077901985255,0.0540662025149784,0.11394116622101,0.0191958878333628,1.164671094236145,2.4506473923163634,0.5947363296176952,-0.0467864856151524,0.7427588294949086,23.92815064175445,0.2172944469233493,0.379843185120389,0.7665037971030095,2.345345331080833,12.886169320528378,2.9283884274311243,-0.2652850477381245,-0.0250160159109597,-0.0398821609309907,8205335.542732757,12464122.083283074,34.88909123678497,0.00273875612069,0.1053877875615041,0.0067469020070642,0,0.675,MEDIUM
-0.2403758148976033,0.2119105642342958,0.0302229333334188,0.0590144766824453,-0.0049827528153255,3.114054384965576,1.3861071680008683,0.8979810988907789,0.4113885279748721,1.0346405018513305,43.220750807577176,0.8286858654088817,0.2306370677782651,0.4784337307910957,7.319763429444533,2.569399583549586,1.6929163421861255,-0.4451372597041104,0.0353045690729246,-0.1468274226135075,13848782.223251725,12464122.083283074,84.61280607237012,0.0662257533304309,0.23176308992613262,0.2528622767512972,0,0.45999999999999996,MEDIUM
-0.0624349652499868,0.0029825110251525,-0.0198917745468308,-0.0506314007215703,0.1959498608511589,1.622181364259263,0.9409733018765544,1.0301786410467006,0.1572056950636585,1.0655695937498828,51.16196339879201,0.7938151039586059,0.3540171213851679,2.507541076381875,4.369226712660446,3.9349814681822326,1.0842858567479832,0.4400853623562232,0.35573867007127,0.2235508500187893,41662078.97154082,217850.2462059094,103.59234059379108,0.090772875795043,0.1032817265476159,0.0861895468006952,0,0.5499999999999999,MEDIUM
-0.1487480848088936,0.0011781881866061,-0.0171890098259687,0.1957893623545302,-0.0604136701167435,0.5430072330693447,1.9512982074385148,1.9273475440966283,-0.1685615601772348,0.7473328084385745,61.12879669150134,0.7783360241977748,0.0241886152237298,1.2884823271489856,1.5239627675312082,5.243268077990103,1.1347335532373686,-0.1287519236225836,0.2507771666349979,0.1909131160019905,5306328.989972816,6848172.238944422,101.2664407588033,0.0109386376191428,0.1173613234961886,0.2763974351553458,1,0.7250000000000001,HIGH
0.057307622214845,-0.3440071650119773,0.105545565257323,0.0373391298265164,-0.0636738942520094,2.191182203064625,0.8263651550074588,1.4825147556131402,-0.1169551809624015,0.4192988088864234,7.1599458212147296,0.4195743212440945,0.1928972059709328,1.083913846083197,5.911310121959339,4.166098692797667,1.1508276591627942,-0.159165766597543,-0.0116328648636938,0.0269677460596113,1045606.1727912562,3335939.6744923173,68.4744355091492,0.0884547758574029,0.0155501792270342,0.1771401594655236,0,0.24000000000000005,LOW
-0.1204821656012964,0.1590280953275704,-0.0207331980001445,0.0133952374292407,0.2889773820297857,0.987488993325014,1.949560835032532,0.8032560348233062,0.2744945389554015,1.831728272905793,22.163530148075857,0.8259445140250741,0.4424378081422117,1.5010940960060095,2.5821252918000743,3.113979565272356,0.5272572037071677,-0.4019056349940469,0.5574134707989513,0.4520981636946594,8447855.685771525,-702400.5712986907,105.0369221631683,0.0335957304881352,0.0205097534423238,0.2776896890553731,0,0.66,MEDIUM
-0.1876896815841854,-0.1914078811325238,0.0118391770147935,0.0994024156533494,0.1475796965881053,5.42635327555312,1.7208935935648082,0.9881776212690276,0.3566924150812779,0.18971833672364,9.780558514261688,0.4162989637098112,0.199428362158104,0.7164762266997277,2.966158401435373,8.3971520378395,2.872826079674069,-0.0033332001326124,0.0828492215800466,0.4768153258360396,-1653020.6816348284,3654866.8673379375,6.049643153970411,0.15202871789933836,0.0697924077808515,0.3570404675148364,1,0.31,LOW
0.2380004305509459,0.0550624968941086,0.2481918427727353,0.0436468750731151,-0.2507868807391351,5.42635327555312,0.7515711250936271,0.7827120540233043,0.110538678433872,1.5516349752337075,36.882762699346,0.6425224348873283,0.2351557793707192,2.339617406913188,1.080734020528215,2.1784792493392438,2.3912579382190318,0.2183415368629742,0.2227937865411901,-0.0498208410054133,-606008.053801364,1432066.336143276,24.10480467058344,0.0086833681319738,0.007568236522767,0.2655233374603719,0,0.29,LOW
-0.0126053432955126,0.1057144597748652,-0.1167354123568061,0.0515437959081792,-0.0359902547024231,2.7465525162649467,1.853039948325792,0.6705687789638332,0.731365229739914,7.022430474210511,89.2780994508798,0.3394384672649125,0.369950004040782,1.7535633005473703,3.016202028097594,0.8556007543652668,4.129710949609071,-0.0844600200310661,0.4486333811533028,0.6289195799003463,2025223.9493900323,-607527.6075029636,19.28315711440284,0.003524488613126,0.0883291192516715,0.0300244425250858,0,0.51,MEDIUM
0.0383793277763695,0.3129554546641762,-0.1548803408713547,0.2174519651793016,-0.2017015403072244,5.086784205252076,2.022191114636525,0.6973323778483421,0.3001389539024048,1.0409758955545083,75.47695264572475,0.7708987181986529,0.3313660954626147,1.0536910729070326,6.155883380102981,11.037673291347806,2.190885532124849,0.1306881326344709,-0.9246263408385588,-0.0015735805319449,-53561.43971502771,803943.0279177973,28.22131082487749,0.0936583266044966,0.0154376216416201,0.0175418019283226,0,0.31,LOW
-0.1943070403547242,-0.2038239738355912,0.1126016459320708,-0.0021731046629435,-0.0863872481838575,1.7464106531096533,3.0908771826233754,2.06062162833374,0.0476245038773578,1.5268163460674908,34.09977688492592,0.6382461971378383,0.1428309138129699,1.2028901655825996,2.198697509395806,1.6557970448711985,0.6249781669800162,-0.531065685874911,-0.2383239933213372,0.0180068938705826,1264399.929459911,873167.8139269678,8.050787521190124,0.022975434371325,0.0432445963645566,0.109529485574829,0,0.61,MEDIUM
-0.0581203192564933,-0.4990353452160181,-0.0415271107953515,-0.0018662973778359,-0.2833548885719023,2.9185069078749266,2.751492843989177,0.2954013217844912,-0.1014963813958294,3.799482568816488,18.893347983152083,0.288937647205668,0.1312990796804826,1.0700544498478766,9.624432991813237,7.488461264273464,1.8881379426428249,0.1058480087615993,-0.2172226912324613,0.2606223007505437,6858342.053557626,8908643.287858393,-3.1743277279729893,0.0273338884365477,0.0392480170558753,0.0218090246026311,0,0.65,MEDIUM
0.0359736494822266,0.0863000706289153,-0.0098815035116383,0.0315023807295456,0.0029633691682176,5.383786500499116,1.9999785721032577,2.9627342603583235,-0.1296908914386472,2.082718067745572,82.70297181399273,0.5855613116518528,0.02515411089512,2.716842448123665,5.738315480629829,4.1227752468491685,1.8310516444083575,-0.0961194232384684,0.2904632155088951,0.1464505306444576,41662078.97154082,-69016.09387911332,15.5899179211918,0.0363509183441642,0.0175673905432362,0.2493747942477485,0,0.5,MEDIUM
-0.142846264353721,0.4159560845165905,-0.046685735072514,0.1027837179497934,-0.1012848009454776,2.094798959967993,0.5416102826683289,0.9212328298998904,0.1769424333100849,2.3317307113417134,82.67129606971805,0.9239334156120556,0.2727374260693181,1.6663159245406924,1.490660769550891,12.478452059836211,2.6668284276785164,-0.3910809000581207,0.7200412489756118,0.0737817059586901,9419555.71701272,-1772599.8124124366,55.91991826536752,0.0883379856954559,0.0740640984809977,0.3559231619547741,0,0.55,MEDIUM
0.0813597322588585,0.3009065598851817,0.0107851612965058,-0.1049643367826842,0.0348841928372412,1.165688757476397,4.211714909260365,0.6638644123255795,-0.0312871311727266,1.0163019281455958,30.34767569177332,0.2841315597674993,0.0909044629738177,1.7563609171448178,3.209469977585,3.684587649615276,4.557984305393736,-0.4424125465782315,-0.7144159963458774,-0.3968220997801343,13731140.941081077,-3864153.7618431575,0.0217707462397058,0.0054543786710992,0.0321375560414444,0.0196382228604111,0,0.54,MEDIUM
-0.0906149108713526,0.0835312208015242,0.1848588582972804,-0.1345064168416517,-0.1729600410758476,0.5431252015765767,0.523945608490067,1.7598660390544625,0.5246968157967562,1.4964001041067767,17.220843689805857,0.4590267731059603,0.1063953576567359,1.3798335147431064,0.8531492714368127,3.120359990515569,0.8353647161335629,-0.2201813028685567,-0.1137103504180192,-0.3163028718199638,7588948.389050074,1550243.630429822,19.593193746553982,0.0389770724001561,8.888633927168783e-05,0.0444388005951436,1,0.66,MEDIUM
-0.0208744107439308,-0.0492154005522841,0.1088051743874977,-0.0197376142181568,0.0361701862643418,1.4486574346144403,2.5415759300606804,2.7159725922657327,0.4718729227172576,0.4036054808545836,37.010810677535446,0.9027250535521798,0.5516604233526791,1.2144104953534112,0.9228855390247176,8.172931762239147,2.3783952940416886,-0.2975836153554139,0.477698416845296,-0.2355061860309066,41662078.97154082,1854643.3736374504,11.902006101062534,0.0289347617106383,0.0469050873243354,0.1081809129203287,0,0.36,LOW
-0.0558819848995523,0.2106390638412229,0.1203600835896457,-0.1109486370858,-0.0223932160627885,3.3313292051886747,1.787407339406754,2.1225838190833963,0.2559766817443383,3.809051726367158,13.605213816108671,0.5194844446842527,0.0255458330161252,3.4605325556405893,0.6920813231595897,10.592552466912633,1.4591316660519704,0.1667352113111516,-0.7027763625590768,0.081218934953328,-3334927.3005201686,8344926.2327578915,13.288575737699832,0.0216247075803582,0.0719824300564645,0.1664103450445173,0,0.51,MEDIUM
0.3069118396591331,-0.1381071238179187,-0.115503963895613,-0.0098852284305632,0.2121458401768418,3.498964456605589,0.5863525189747448,1.4355680754917168,-0.1920298812803582,0.1432619865160009,28.642822482472244,0.6680986554268896,0.0715759968197403,0.9157789133459332,0.6108732075139058,13.688926698544533,4.557984305393736,0.1789534399213719,0.2002018543825102,-0.054364903719355,-760115.4453433217,7878060.517202415,47.97209509452393,0.0223854188822617,0.0117333506480544,0.0903587675760253,0,0.24000000000000005,LOW
0.0143959678817948,0.1431471544876285,-0.0800454002293636,0.0552715031959869,0.2048981997399196,2.3715853000232694,1.3350287588078584,2.091219788339486,-0.0682339850864075,4.568709111710622,5.986237122030579,0.6450392939498419,0.4976619463796216,1.312026280036654,2.0623427360550664,0.9218075849102956,2.780017323756196,0.1303429131000893,0.1666768226126465,-0.0017558502182209,14552519.123244075,-354164.3657279385,30.95096164294989,0.1320230859655784,0.0710187541290485,0.0517413026179146,0,0.5900000000000001,MEDIUM
-0.1328783139390363,0.148424050435116,-0.23637780083346177,-0.0475380719513525,0.1145756308476933,1.1267746263257856,1.3177605353557968,0.3971482929672524,0.4255728688011991,0.6947476935233741,16.84332057843157,0.557273539980925,0.1296397567943958,3.4605325556405893,2.235985366679511,1.4518659043932631,1.4199291130179912,0.145276838126849,0.2461413091093154,-0.0259604042133673,-798440.3460533181,2594142.7276293337,47.24040042209375,0.0097787717053561,0.0335066370234755,0.051855564330038,0,0.535,MEDIUM
0.1368359524307839,0.2592000138850529,-0.0492804140278207,-0.0949350686222819,-0.0060970512133928,0.2684949882718304,3.3308934740869933,0.8482472452618234,-0.0408997999096062,4.483796975438783,25.00248294808807,0.5509352948054274,0.2445129382922264,2.7816569251524497,3.065768539845477,2.175584998963874,3.6518206214573463,-0.4247125835043278,-0.4263750277087012,0.3388701816104864,-2940880.4982623253,3026979.548533336,22.94305952741291,0.0308533033556376,0.0271262930990281,0.127029827830469,0,0.64,MEDIUM
-0.1645779131513796,0.5876850001710647,0.1333984676556683,0.0281490612087751,0.2613536095846396,0.8694189836125495,0.7509741610018423,0.6091107681365753,0.3833269131179964,1.421219202208263,61.40354499380347,0.7542681226467465,0.4409538544223125,1.5785865286067644,0.838045539947643,2.223957734620564,1.371886549957468,0.2021479334153474,-0.0004232475404151,0.2614878060565708,11504336.526365114,597919.0757801619,124.6230443993187,0.0333161969203691,0.1251930111000508,0.1692912066401836,0,0.66,MEDIUM
0.0460342608639881,0.1375328482731057,0.0784298095531878,0.098274461681674,-0.1548652975197396,1.264225638144944,1.036195056690571,2.277859566412873,0.2124082536387205,0.4552714331002658,42.63477677870964,0.4325493849738272,0.2220947698774619,0.4780615795437578,5.273668641421524,3.3245250804192947,2.53317062941736,0.2425359657523483,-0.4940640316706802,-0.0316859881300901,2619638.00224487,159378.04851323692,114.82342361379436,0.0622900908280667,0.0520427292345928,0.0321661587809877,1,0.21,LOW
-0.2729475078998513,-0.0400376935081223,0.0077812359476633,-0.1124515717132527,-0.1476910634943377,1.4525183918672122,0.4290418210870424,0.8352187634452324,0.1240147556641538,2.7684908413603364,30.589156872677805,0.4429367625892342,0.1786717130542549,3.4605325556405893,2.2627782154694143,4.543120023115573,1.3226246544188094,0.0950782196735882,0.4694520015787864,0.0046747736309134,11630426.317189865,12464122.083283074,8.317582912323177,0.0369301855512329,0.0458772274675223,0.0390609556597298,0,0.6,MEDIUM
-0.1638350282714488,0.0604489131305522,0.0129221422077807,0.0821614410397895,0.0256106382809675,2.623847903598305,4.211714909260365,1.8789696935975813,-0.0757516130290611,4.086052487771027,24.956064155929493,0.8090057052483797,0.0887622804858868,1.010473669294476,3.1846487375660217,5.298110183632928,1.7794969914385532,0.0073622385346649,-0.4002204907677132,-0.1387281362295211,4956391.878247872,3041768.9147508247,28.51443470220947,0.0464714817894996,0.1412525607790944,0.0739801743063436,0,0.65,MEDIUM
0.0371662003192798,-0.2994542770711487,-0.0429634955856156,0.0807488215851482,0.3045681535741343,5.42635327555312,0.673577073753626,1.5602039968732535,0.1026611795271158,0.8363445477147378,79.25068206558662,0.5234552961540521,-0.0008118793250155,1.3124551176824246,0.1054955448282731,6.473634809307628,3.5442498183680096,-0.1491704262230456,0.024967682669277,-0.0113155868760132,15394395.869928284,4074693.558011332,7.857759838235291,0.0291237130662296,0.192512657528634,0.0740387685517413,0,0.275,LOW
0.1361121814738047,-0.1011083372911122,0.0497729594555678,0.0890246004189815,0.0093455218244189,1.710592765544798,1.7780454519324889,0.6386037576114213,0.1419356800657094,3.460121516697732,22.640442435866547,0.8160800874762867,0.0709032065557778,2.272554716352722,2.658178680506362,2.606656507184123,1.3364063976648013,0.1568752579563773,0.8658438165468312,0.4212701165078141,6375315.828028769,-902382.5075708624,4.979609759970905,0.0597907293887578,0.0304997132724599,0.2187113276184242,0,0.39,LOW
0.0404334362126144,-0.0514514282694609,0.1116721683475714,0.1175557246307013,0.0119772879816323,1.326072394817913,1.2652833832773196,0.7154854476590834,0.3600616771673388,0.0787194452457648,4.29827003356975,0.5207508352101108,0.1644446745846677,1.1396471351302409,5.171154216748024,3.792613378427855,0.3042544582995072,-0.0523309741750267,0.4702815487787115,0.3265251725644244,10248162.755821535,657965.5555722999,124.6230443993187,0.0307973286809169,0.0016200469937604,0.061227779569442,0,0.21,LOW
-0.0038585750744722,-0.0517305599171405,-0.1251975894766563,0.1926875598466453,-0.1449843748356492,1.494484837547627,1.3256636100345491,2.4058173915560985,-0.1197985690684349,0.2476640151414798,59.46609652596591,0.6420882623569565,0.0505705273935202,1.3909910186013803,0.3231286463386918,4.284061597950949,0.9510627478761744,0.3508518305147529,-0.6716330110290857,0.2093850383496893,2395113.920791696,-880448.8434529556,16.988112331800764,0.0119319192046861,0.0576988399221321,0.38520215863726165,0,0.5,MEDIUM
-0.0219324432607329,0.0734282111106347,0.0629986550510947,-0.0157340162969115,0.1448556747347456,1.641906181691435,2.3511910715939237,0.6193588018655842,0.0330348790768856,6.010393003506184,31.097351083529677,0.942856358985018,0.335840611281665,1.1204227374795497,2.857912071391502,4.7993742772367884,4.014735771510662,0.1149442665855147,-0.0874505528385954,-0.1823194293670434,21508164.566534355,5167511.235748667,3.508696762451281,0.0819233309760749,0.0999191028856293,0.0296694208285825,0,0.66,MEDIUM
-0.2015580585272752,-0.1181677462304076,0.1147877914221259,0.0337419430947329,0.142675715491857,0.8173023287293691,4.211714909260365,1.1320117910835998,0.1305617540240239,0.9226017580715018,29.079815917914463,0.2639539920673104,0.017706730513302,0.973621852957846,1.605850131486977,3.073207826375137,4.269599918884526,0.0251897463427719,0.0602959586175454,0.0628483270497081,41662078.97154082,-564633.4296586437,102.11796266767858,0.0691999320903377,0.063647787486602,0.1499817135636416,0,0.625,MEDIUM
-0.0854430457270686,0.2721948393869643,-0.0126515663035096,-0.0126296298027837,0.1359207218049503,1.679549472115197,1.696523359292421,0.7302624473405884,0.2412449433085931,0.3043518366231183,25.555833199657904,0.3489868305306309,0.052743501120601,1.5003316913853166,9.168443524255215,5.005588193457164,1.075381824448881,-0.0591333270339787,-0.0221455759575733,-0.0132210443568845,7027480.107830465,12464122.083283074,15.082826354879078,0.0503525510507254,0.0890395931881627,0.1689349200743964,0,0.36,LOW
-0.0494578773087436,0.0528820849800647,0.0986417983162182,0.0215820318930131,-0.0347236002524925,2.411898098790108,2.0672055448484508,1.0104822514366212,-0.1162646931769578,0.4921460646792124,41.42690702279612,0.4401939588589159,0.1103770521875776,0.8303018613934074,0.7686876483595968,2.3668930574757105,0.7118324478049122,0.0122316953204256,0.1459274717500001,0.0658364256663104,16272578.135428054,2330528.2497953926,13.722554945886298,0.0422841086747274,0.0812677726013978,0.1261525315673552,0,0.45,MEDIUM
0.177424390363015,0.0430076850496269,0.28838109562951314,0.1385637577841386,-0.0592027823781091,2.0587268596482886,1.687354097004038,0.9744575752723136,-0.2302764451986293,0.6566440787721178,55.62541239267398,0.5993439224132092,0.1560437264011782,0.5294448091948663,9.624432991813237,13.98308084123045,1.1686606465941047,0.0185768242344751,0.2657311845449402,0.2805512799691556,3169057.834234136,2219247.4780718,55.92908616719524,0.0088667123637577,0.23176308992613262,0.0446432035948882,0,0.31500000000000006,LOW
0.0722591149237288,-0.0082381102835237,0.0222870908478754,-0.0839469734013024,-0.1117454218909206,2.4200176904739594,2.788251204670427,0.7118548986120501,0.2743617707347378,1.4383605769633545,63.7917999133144,0.3459712413200985,0.1887522739121805,1.7884418200041714,7.729025509240911,2.339600885090653,2.889030569653157,0.0212109631018103,0.7460583566361424,0.342748772568224,-9801798.35909833,1460903.9265351372,87.80710988595703,0.0945452513669319,0.1640574239861647,0.02511081481025,0,0.25,LOW
-0.2451599468412326,0.0736677340810372,0.0681315464792171,-0.0503565684736574,0.0463773258224448,2.349955547720413,1.0027259399413162,0.4992678409606018,-0.2846929553541381,0.9273649875883656,49.783535415266805,0.8452032679733231,0.1847182996653272,2.5942121037772115,2.915499406733253,5.901101857410996,1.4610565536489952,-0.3390528192621779,-0.1565748865266052,0.6855816707871137,9590752.375586895,-200003.68063738884,71.25419087794464,0.0015106437054416,0.0138690521381432,0.097728157552669,0,0.525,MEDIUM
0.0668678489139514,0.2123034852889734,-0.0420451427188411,0.1264169042466388,-0.0883922251177516,0.2796571102510953,2.8664261401312934,1.303856364463727,0.4224969131668302,1.9010724000288108,64.79490399715648,0.8649723121665889,0.0574002626077508,0.7734488625614175,0.7891508325617678,3.3878003405327988,0.5024807341020723,0.1199157045916121,0.3491893676468251,-0.1453955438118854,5191986.987286988,1777693.9647641678,46.6244946448883,0.0226846904552158,0.048987750674941,0.1279987591865576,1,0.45,MEDIUM
-0.0373303710029667,-0.1164983751670477,0.043898609203071,0.1033099986718719,-0.1192399654668731,2.69966525819748,2.993088382045698,0.6342694327188313,0.0627591035358578,1.56094869688384,21.02856459552106,0.7503715781626502,0.1690407159890609,0.8666644531716179,1.905534526214696,2.9693726534226177,2.398839762492709,0.0845434760089157,-0.0137652043493067,0.3829909476367321,2838922.926466953,2821607.6021276084,22.231314453020357,0.0949131125647727,0.0473536240402693,0.0382259042560944,0,0.5599999999999999,MEDIUM
-0.0852509176097357,-0.0849830472324526,0.0811777438850095,-0.0109564743933251,-0.0281048734376841,0.9684818780759412,2.9904659564123377,0.7009552857777483,-0.2942176249854055,6.214129451461844,3.519058340532754,0.6476776733844934,0.0761185837762725,1.199534941933806,4.375784743995319,1.605769754161303,3.076365217931715,-0.315899050763154,0.6427929114019787,0.0387277207636373,-8635854.479930416,1638759.802695952,5.242938461404355,0.0454600943161735,0.049776852925378,0.04739540603472,1,0.8500000000000001,HIGH
0.1227163336950595,0.0031122057443642,0.0446507431645609,0.094265119423025,-0.0209898750026632,0.8287527740946053,0.7229278213120403,0.6469650431233605,-0.0243414381935508,2.636586792223953,77.94797645094883,0.9562861136723604,0.1808643741635917,1.158850177159898,3.058922868509936,3.420001694799585,4.341928305841658,0.1216749052960611,0.1896056996541022,-0.1107356651437091,-1815782.82206566,-2078184.1235321013,3.1660398632506643,0.0306696624333103,0.21275280109861,0.2320755311155162,1,0.64,MEDIUM
0.1626936451391646,-0.2265721836078759,-0.0735794097344366,0.0481617456354595,-0.0443923129252331,0.5554707936030157,1.1404574565541967,1.0920029288739328,0.2210054399570437,2.924288342094405,32.57370325287184,0.91937979646179,0.3888063156441517,0.429143886210118,1.0417653311269544,4.028690752794037,0.4728169056934372,0.0200014286953237,0.0702550751996789,0.6329896130493392,2755282.247507917,7435184.687320987,4.224478558849379,0.0763371179168763,0.0381682443991795,0.2008024952481154,1,0.5,MEDIUM
