Net Income to Total Assets,Operating Profit Rate,Pre-tax Net Interest Rate,After-tax Net Interest Rate,Net Profit Rate,Current Ratio,Quick Ratio,Cash Ratio,Working Capital to Total Assets,Total debt/Total net worth,Debt ratio %,Net worth to Assets,Long-term liability to Assets,Total Asset Turnover,Inventory Turnover Rate,Receivables Turnover Rate,Fixed Assets Turnover Rate,Revenue Growth Rate,Net Income Growth Rate,Total Asset Growth Rate,Total Assets,Total Revenue,Total Employees,Research and development expense rate,Marketing Expense Rate,Administrative Expense Rate,Bankrupt
-0.14874808480889368,0.0011781881866061846,-0.017189009825968795,0.1957893623545302,-0.06041367011674353,0.5430072330693447,1.9512982074385148,1.9273475440966283,-0.16856156017723484,0.7473328084385745,61.12879669150134,0.7783360241977748,0.02418861522372981,1.2884823271489856,1.5239627675312082,5.243268077990103,1.1347335532373686,-0.12875192362258364,0.2507771666349979,0.19091311600199054,5306328.989972816,6848172.238944422,101.2664407588033,0.010938637619142853,0.11736132349618868,0.2763974351553458,1
0.057307622214845026,-0.34400716501197737,0.10554556525732302,0.037339129826516486,-0.06367389425200941,2.1911822030646255,0.8263651550074588,1.4825147556131402,-0.11695518096240154,0.41929880888642346,7.1599458212147296,0.41957432124409455,0.1928972059709328,1.083913846083197,5.911310121959339,4.166098692797667,1.1508276591627942,-0.15916576659754306,-0.011632864863693812,0.02696774605961139,1045606.1727912562,3335939.6744923173,68.4744355091492,0.08845477585740291,0.015550179227034215,0.17714015946552367,0
-0.12048216560129643,0.15902809532757048,-0.020733198000144597,0.01339523742924075,0.2889773820297857,0.987488993325014,1.949560835032532,0.8032560348233062,0.27449453895540155,1.8317282729057935,22.163530148075857,0.8259445140250741,0.44243780814221173,1.5010940960060097,2.5821252918000743,3.1139795652723556,0.5272572037071677,-0.40190563499404697,0.5574134707989513,0.4520981636946594,8447855.685771525,-702400.5712986907,105.0369221631683,0.033595730488135224,0.020509753442323864,0.27768968905537317,0
-0.18768968158418547,-0.1914078811325238,0.011839177014793506,0.09940241565334947,0.14757969658810532,6.913376555631877,1.7208935935648082,0.9881776212690275,0.35669241508127797,0.18971833672364008,9.780558514261687,0.41629896370981123,0.19942836215810403,0.7164762266997277,2.966158401435373,8.3971520378395,2.872826079674069,-0.00333320013261249,0.08284922158004668,0.47681532583603964,-1653020.6816348284,3654866.8673379375,6.049643153970411,0.16075105125718991,0.06979240778085154,0.3570404675148364,1
0.2380004305509459,0.05506249689410866,0.24819184277273532,0.043646875073115196,-0.25078688073913513,5.658557765849728,0.7515711250936271,0.7827120540233043,0.11053867843387201,1.5516349752337077,36.882762699345996,0.6425224348873283,0.2351557793707192,2.3396174069131876,1.080734020528215,2.1784792493392433,2.3912579382190313,0.2183415368629742,0.22279378654119014,-0.04982084100541335,-606008.053801364,1432066.336143276,24.10480467058344,0.00868336813197385,0.007568236522767063,0.2655233374603719,0
-0.012605343295512654,0.10571445977486527,-0.1167354123568061,0.051543795908179285,-0.0359902547024231,2.7465525162649467,1.853039948325792,0.6705687789638332,0.731365229739914,10.725943681681308,89.2780994508798,0.33943846726491256,0.369950004040782,1.7535633005473705,3.016202028097594,0.8556007543652668,4.129710949609071,-0.0844600200310661,0.44863338115330287,0.6289195799003463,2025223.9493900323,-607527.6075029636,19.283157114402837,0.0035244886131260817,0.08832911925167157,0.030024442525085807,0
0.038379327776369515,0.3129554546641762,-0.15488034087135474,0.2174519651793016,-0.20170154030722443,5.086784205252076,2.0221911146365246,0.6973323778483421,0.3001389539024048,1.0409758955545083,75.47695264572475,0.7708987181986529,0.3313660954626147,1.0536910729070326,6.155883380102981,11.037673291347806,2.190885532124849,0.13068813263447093,-0.9246263408385587,-0.0015735805319449167,-53561.43971502771,803943.0279177973,28.22131082487749,0.09365832660449665,0.015437621641620198,0.017541801928322696,0
-0.1943070403547242,-0.2038239738355912,0.11260164593207089,-0.0021731046629435125,-0.0863872481838575,1.7464106531096533,3.0908771826233754,2.06062162833374,0.047624503877357824,1.5268163460674908,34.099776884925916,0.6382461971378383,0.1428309138129699,1.2028901655825996,2.198697509395806,1.6557970448711985,0.6249781669800162,-0.531065685874911,-0.23832399332133725,0.01800689387058264,1264399.929459911,873167.8139269678,8.050787521190124,0.02297543437132507,0.04324459636455668,0.10952948557482904,0
-0.058120319256493344,-0.563062811177225,-0.041527110795351575,-0.001866297377835946,-0.3463109984342414,2.9185069078749266,2.751492843989177,0.29540132178449124,-0.10149638139582945,3.7994825688164884,18.893347983152083,0.288937647205668,0.13129907968048266,1.0700544498478766,10.20118379116077,7.488461264273464,1.8881379426428249,0.10584800876159933,-0.21722269123246132,0.26062230075054377,6858342.053557626,8908643.287858393,-3.1743277279729893,0.027333888436547757,0.03924801705587531,0.021809024602631195,0
0.03597364948222664,0.08630007062891537,-0.009881503511638377,0.0315023807295456,0.002963369168217638,5.383786500499116,1.9999785721032577,2.9627342603583235,-0.1296908914386472,2.082718067745572,82.70297181399273,0.5855613116518528,0.02515411089512005,2.716842448123665,5.738315480629829,4.1227752468491685,1.8310516444083578,-0.09611942323846842,0.29046321550889515,0.14645053064445762,43836563.71052632,-69016.09387911332,15.5899179211918,0.036350918344164256,0.017567390543236264,0.24937479424774853,0
-0.142846264353721,0.4159560845165905,-0.046685735072514,0.10278371794979341,-0.10128480094547768,2.0947989599679935,0.5416102826683289,0.9212328298998904,0.1769424333100849,2.3317307113417134,82.67129606971805,0.9239334156120556,0.27273742606931817,1.6663159245406924,1.4906607695508913,12.478452059836211,2.6668284276785164,-0.39108090005812074,0.7200412489756118,0.07378170595869014,9419555.71701272,-1772599.8124124366,55.919918265367514,0.08833798569545599,0.07406409848099778,0.35592316195477414,0
0.08135973225885856,0.3009065598851817,0.010785161296505846,-0.10496433678268424,0.03488419283724121,1.165688757476397,6.224981284244007,0.6638644123255795,-0.03128713117272665,1.0163019281455958,30.347675691773322,0.2841315597674993,0.09090446297381777,1.7563609171448178,3.209469977585,3.6845876496152763,4.816272295545255,-0.44241254657823154,-0.7144159963458774,-0.39682209978013433,13731140.941081075,-3864153.7618431575,0.021770746239705846,0.005454378671099259,0.03213755604144446,0.01963822286041119,0
-0.0906149108713526,0.0835312208015242,0.1848588582972804,-0.13450641684165177,-0.1729600410758476,0.5431252015765767,0.523945608490067,1.7598660390544625,0.5246968157967562,1.4964001041067767,17.220843689805857,0.45902677310596035,0.10639535765673593,1.3798335147431064,0.8531492714368127,3.120359990515569,0.8353647161335629,-0.2201813028685567,-0.11371035041801929,-0.31630287181996386,7588948.389050074,1550243.630429822,19.593193746553982,0.038977072400156146,8.888633927168783e-05,0.044438800595143685,1
-0.020874410743930896,-0.04921540055228419,0.10880517438749779,-0.019737614218156844,0.03617018626434181,1.4486574346144403,2.5415759300606804,2.7159725922657327,0.47187292271725767,0.40360548085458364,37.010810677535446,0.9027250535521798,0.5516604233526791,1.2144104953534112,0.9228855390247177,8.172931762239147,2.3783952940416886,-0.2975836153554139,0.47769841684529607,-0.23550618603090662,46765289.02399457,1854643.3736374506,11.902006101062534,0.028934761710638385,0.04690508732433543,0.10818091292032878,0
-0.0558819848995523,0.21063906384122294,0.12036008358964571,-0.11094863708580006,-0.022393216062788518,3.3313292051886747,1.787407339406754,2.1225838190833963,0.25597668174433835,3.809051726367158,13.605213816108671,0.5194844446842527,0.02554583301612525,3.7656412538085267,0.6920813231595897,10.592552466912633,1.4591316660519704,0.1667352113111516,-0.7027763625590768,0.08121893495332806,-3334927.3005201686,8344926.2327578915,13.288575737699833,0.02162470758035821,0.07198243005646454,0.16641034504451732,0
0.30691183965913316,-0.13810712381791873,-0.115503963895613,-0.009885228430563265,0.2121458401768418,3.498964456605589,0.5863525189747448,1.4355680754917168,-0.19202988128035822,0.14326198651600097,28.642822482472244,0.6680986554268896,0.0715759968197403,0.9157789133459332,0.6108732075139058,13.688926698544533,6.642125333196557,0.17895343992137192,0.2002018543825102,-0.054364903719355075,-760115.4453433217,7878060.517202415,47.97209509452393,0.022385418882261702,0.011733350648054483,0.09035876757602539,0
0.01439596788179485,0.1431471544876285,-0.08004540022936364,0.055271503195986914,0.2048981997399196,2.3715853000232694,1.3350287588078584,2.091219788339486,-0.06823398508640759,4.568709111710622,5.986237122030579,0.6450392939498419,0.49766194637962163,1.312026280036654,2.0623427360550664,0.9218075849102955,2.780017323756196,0.13034291310008936,0.16667682261264652,-0.0017558502182209723,14552519.123244077,-354164.3657279385,30.950961642949892,0.13202308596557846,0.07101875412904854,0.05174130261791465,0
-0.1328783139390363,0.14842405043511608,-0.2629301471585069,-0.047538071951352526,0.11457563084769339,1.1267746263257856,1.3177605353557968,0.3971482929672524,0.42557286880119916,0.6947476935233741,16.84332057843157,0.557273539980925,0.1296397567943958,4.191192248217674,2.235985366679511,1.4518659043932631,1.4199291130179912,0.145276838126849,0.2461413091093154,-0.025960404213367386,-798440.3460533181,2594142.7276293337,47.24040042209375,0.009778771705356131,0.03350663702347552,0.05185556433003807,0
0.13683595243078395,0.2592000138850529,-0.049280414027820796,-0.09493506862228192,-0.0060970512133928555,0.26849498827183044,3.3308934740869933,0.8482472452618234,-0.04089979990960623,4.483796975438783,25.00248294808807,0.5509352948054274,0.24451293829222645,2.7816569251524497,3.0657685398454775,2.175584998963874,3.6518206214573468,-0.4247125835043278,-0.4263750277087012,0.33887018161048643,-2940880.4982623253,3026979.548533336,22.94305952741291,0.030853303355637636,0.02712629309902817,0.12702982783046904,0
-0.16457791315137968,0.5876850001710647,0.1333984676556683,0.02814906120877518,0.2613536095846396,0.8694189836125495,0.7509741610018423,0.6091107681365753,0.38332691311799644,1.421219202208263,61.40354499380347,0.7542681226467465,0.4409538544223125,1.5785865286067644,0.838045539947643,2.223957734620564,1.371886549957468,0.20214793341534748,-0.0004232475404151968,0.2614878060565708,11504336.526365114,597919.0757801619,163.94841463581452,0.03331619692036916,0.12519301110005088,0.16929120664018368,0
0.04603426086398819,0.13753284827310572,0.0784298095531878,0.09827446168167403,-0.15486529751973968,1.264225638144944,1.036195056690571,2.277859566412873,0.21240825363872057,0.45527143310026585,42.634776778709636,0.4325493849738272,0.22209476987746193,0.47806157954375783,5.273668641421524,3.3245250804192947,2.53317062941736,0.24253596575234837,-0.4940640316706802,-0.03168598813009011,2619638.0022448706,159378.04851323692,114.82342361379436,0.06229009082806677,0.05204272923459284,0.03216615878098777,1
-0.27294750789985134,-0.04003769350812238,0.00778123594766331,-0.11245157171325273,-0.14769106349433775,1.4525183918672122,0.4290418210870424,0.8352187634452324,0.12401475566415385,2.7684908413603364,30.589156872677805,0.4429367625892342,0.17867171305425497,4.507596121184812,2.2627782154694143,4.543120023115573,1.3226246544188094,0.09507821967358826,0.46945200157878647,0.0046747736309134145,11630426.317189865,19924408.584623974,8.317582912323177,0.036930185551232966,0.04587722746752233,0.039060955659729876,0
-0.16383502827144886,0.06044891313055227,0.012922142207780707,0.08216144103978956,0.025610638280967598,2.623847903598305,4.519191619663271,1.8789696935975815,-0.0757516130290611,4.086052487771027,24.956064155929493,0.8090057052483797,0.08876228048588686,1.010473669294476,3.1846487375660217,5.298110183632928,1.7794969914385532,0.007362238534664967,-0.4002204907677132,-0.13872813622952115,4956391.878247872,3041768.9147508247,28.51443470220947,0.04647148178949964,0.1412525607790944,0.07398017430634367,0
0.03716620031927985,-0.29945427707114874,-0.04296349558561567,0.08074882158514825,0.3045681535741343,7.897048900784991,0.673577073753626,1.5602039968732537,0.10266117952711584,0.8363445477147378,79.25068206558662,0.5234552961540521,-0.0008118793250155758,1.3124551176824246,0.10549554482827317,6.473634809307628,3.5442498183680096,-0.1491704262230456,0.024967682669277003,-0.011315586876013233,15394395.869928284,4074693.558011332,7.857759838235291,0.029123713066229674,0.19251265752863403,0.0740387685517413,0
0.13611218147380477,-0.10110833729111227,0.049772959455567874,0.08902460041898154,0.009345521824418973,1.7105927655447979,1.7780454519324889,0.6386037576114213,0.14193568006570945,3.460121516697732,22.640442435866547,0.8160800874762867,0.0709032065557778,2.272554716352722,2.658178680506362,2.606656507184123,1.3364063976648013,0.15687525795637736,0.8658438165468312,0.42127011650781415,6375315.828028769,-902382.5075708624,4.979609759970905,0.05979072938875784,0.03049971327245995,0.2187113276184242,0
0.0404334362126144,-0.05145142826946096,0.1116721683475714,0.11755572463070137,0.01197728798163239,1.326072394817913,1.2652833832773196,0.7154854476590834,0.36006167716733883,0.07871944524576484,4.29827003356975,0.5207508352101108,0.16444467458466777,1.1396471351302409,5.1711542167480244,3.7926133784278546,0.3042544582995072,-0.05233097417502677,0.4702815487787115,0.3265251725644244,10248162.755821537,657965.5555722999,194.67360479623642,0.0307973286809169,0.001620046993760428,0.061227779569442045,0
-0.0038585750744722872,-0.05173055991714056,-0.12519758947665638,0.1926875598466453,-0.14498437483564927,1.494484837547627,1.3256636100345491,2.4058173915560985,-0.11979856906843496,0.2476640151414798,59.46609652596591,0.6420882623569565,0.050570527393520234,1.3909910186013805,0.32312864633869187,4.284061597950949,0.9510627478761744,0.3508518305147529,-0.6716330110290857,0.20938503834968936,2395113.920791696,-880448.8434529556,16.988112331800764,0.011931919204686123,0.05769883992213213,0.4522233072825452,0
-0.021932443260732928,0.07342821111063472,0.06299865505109478,-0.015734016296911568,0.1448556747347456,1.641906181691435,2.3511910715939233,0.6193588018655842,0.03303487907688562,6.010393003506184,31.097351083529674,0.9428563589850181,0.33584061128166504,1.1204227374795497,2.857912071391502,4.7993742772367884,4.014735771510662,0.11494426658551476,-0.08745055283859544,-0.18231942936704348,21508164.566534355,5167511.235748667,3.508696762451281,0.08192333097607499,0.09991910288562936,0.029669420828582545,0
-0.20155805852727526,-0.11816774623040761,0.11478779142212599,0.0337419430947329,0.142675715491857,0.8173023287293691,4.431260415492055,1.1320117910835998,0.1305617540240239,0.9226017580715018,29.079815917914463,0.26395399206731046,0.017706730513302016,0.9736218529578461,1.605850131486977,3.073207826375137,4.269599918884526,0.025189746342771935,0.06029595861754546,0.06284832704970814,66577342.785284325,-564633.4296586437,102.11796266767858,0.06919993209033776,0.06364778748660206,0.14998171356364168,0
-0.08544304572706864,0.2721948393869643,-0.012651566303509644,-0.012629629802783765,0.13592072180495038,1.679549472115197,1.696523359292421,0.7302624473405884,0.24124494330859317,0.3043518366231183,25.555833199657904,0.3489868305306309,0.05274350112060104,1.5003316913853166,9.168443524255217,5.005588193457164,1.075381824448881,-0.05913332703397875,-0.022145575957573323,-0.013221044356884586,7027480.107830465,19924408.584623974,15.082826354879078,0.050352551050725454,0.08903959318816275,0.1689349200743964,0
-0.04945787730874369,0.052882084980064754,0.0986417983162182,0.021582031893013182,-0.034723600252492576,2.411898098790108,2.0672055448484508,1.0104822514366212,-0.11626469317695784,0.49214606467921246,41.42690702279612,0.44019395885891593,0.11037705218757768,0.8303018613934074,0.7686876483595968,2.3668930574757105,0.7118324478049122,0.012231695320425628,0.14592747175000012,0.0658364256663104,16272578.135428054,2330528.2497953926,13.722554945886298,0.04228410867472743,0.08126777260139789,0.1261525315673552,0
0.17742439036301508,0.043007685049626945,0.31397868690347436,0.13856375778413862,-0.0592027823781091,2.0587268596482886,1.687354097004038,0.9744575752723137,-0.23027644519862936,0.6566440787721178,55.62541239267398,0.5993439224132092,0.1560437264011782,0.5294448091948663,14.438621261799634,15.144946704582598,1.1686606465941047,0.01857682423447511,0.2657311845449402,0.2805512799691556,3169057.834234136,2219247.4780718,55.92908616719524,0.008866712363757795,0.2519369924223484,0.044643203594888214,0
0.0722591149237288,-0.008238110283523746,0.02228709084787547,-0.08394697340130246,-0.11174542189092067,2.4200176904739594,2.788251204670427,0.7118548986120501,0.27436177073473783,1.4383605769633543,63.7917999133144,0.34597124132009854,0.18875227391218058,1.7884418200041714,7.729025509240911,2.339600885090653,2.8890305696531575,0.021210963101810372,0.7460583566361424,0.34274877256822406,-9801798.35909833,1460903.9265351372,87.80710988595703,0.09454525136693197,0.16405742398616474,0.025110814810250025,0
-0.24515994684123263,0.07366773408103723,0.06813154647921714,-0.050356568473657486,0.046377325822444845,2.3499555477204135,1.0027259399413162,0.49926784096060184,-0.28469295535413813,0.9273649875883656,49.783535415266805,0.8452032679733231,0.18471829966532727,2.5942121037772115,2.915499406733253,5.901101857410996,1.4610565536489952,-0.3390528192621779,-0.15657488652660528,0.6855816707871137,9590752.375586895,-200003.68063738884,71.25419087794464,0.0015106437054416624,0.01386905213814326,0.09772815755266906,0
0.0668678489139514,0.21230348528897344,-0.04204514271884112,0.12641690424663884,-0.08839222511775169,0.2796571102510953,2.8664261401312934,1.303856364463727,0.42249691316683025,1.9010724000288108,64.79490399715648,0.8649723121665889,0.05740026260775082,0.7734488625614175,0.7891508325617678,3.3878003405327988,0.5024807341020723,0.1199157045916121,0.3491893676468251,-0.14539554381188546,5191986.987286988,1777693.9647641678,46.6244946448883,0.022684690455215813,0.048987750674941086,0.1279987591865576,1
-0.03733037100296677,-0.11649837516704772,0.04389860920307108,0.10330999867187192,-0.11923996546687313,2.69966525819748,2.993088382045698,0.6342694327188313,0.06275910353585781,1.56094869688384,21.02856459552106,0.7503715781626502,0.1690407159890609,0.8666644531716179,1.905534526214696,2.9693726534226177,2.398839762492709,0.08454347600891571,-0.013765204349306788,0.38299094763673214,2838922.926466953,2821607.6021276084,22.231314453020353,0.09491311256477271,0.04735362404026938,0.03822590425609441,0
-0.08525091760973572,-0.08498304723245269,0.08117774388500959,-0.01095647439332519,-0.028104873437684162,0.9684818780759411,2.9904659564123377,0.7009552857777483,-0.29421762498540555,6.214129451461844,3.519058340532754,0.6476776733844934,0.07611858377627252,1.199534941933806,4.375784743995319,1.605769754161303,3.076365217931715,-0.31589905076315405,0.6427929114019787,0.03872772076363731,-8635854.479930416,1638759.802695952,5.242938461404355,0.04546009431617356,0.049776852925378014,0.047395406034720027,1
0.12271633369505959,0.0031122057443642697,0.04465074316456093,0.09426511942302501,-0.020989875002663253,0.8287527740946053,0.7229278213120403,0.6469650431233605,-0.024341438193550814,2.6365867922239534,77.94797645094883,0.9562861136723605,0.18086437416359177,1.158850177159898,3.058922868509936,3.420001694799585,4.341928305841658,0.12167490529606118,0.1896056996541022,-0.11073566514370911,-1815782.8220656598,-2078184.1235321015,3.1660398632506643,0.0306696624333103,0.21275280109861006,0.23207553111551624,1
0.16269364513916465,-0.2265721836078759,-0.07357940973443662,0.04816174563545954,-0.04439231292523316,0.5554707936030157,1.1404574565541967,1.0920029288739328,0.2210054399570437,2.924288342094405,32.57370325287184,0.9193797964617901,0.38880631564415175,0.429143886210118,1.0417653311269544,4.028690752794037,0.4728169056934372,0.020001428695323786,0.07025507519967898,0.6329896130493392,2755282.247507917,7435184.687320987,4.224478558849379,0.07633711791687632,0.03816824439917956,0.2008024952481154,1
0.14909651689524986,-0.10343202036892478,0.0564821893292797,0.1313931220000176,0.08444762830879,2.2552611218304963,1.4837011729999348,1.8851712042756685,-0.033039688397375956,5.276062110717969,60.099685390259985,0.8516597374726625,-0.004595367899057581,0.9485029198452245,6.469320358418696,2.6396760309768235,3.2014151745790445,-0.20364514786525312,-0.10393024833612163,0.5113759377803767,651803.2882646885,19924408.584623974,-5.575355210834362,0.22505152477657267,0.07270471021158435,0.02299839626997683,0
-0.09413627873510745,-0.05772570990060213,0.17854732334318524,0.028190401281572523,0.04393823933880125,1.4057763277937998,0.6104617651346909,2.7482642170657523,0.10531763087840894,1.3150202208193986,13.087884143709761,0.9623721359684728,0.12753938134676973,3.591406130759378,2.470923174795778,7.406767885137662,1.8241349962128957,0.2290225569201735,-0.3616754685911511,0.0012717379928692003,-567555.1400557877,19924408.584623974,194.67360479623642,0.014186347264738273,0.18155237201665483,0.3270998719395842,0
